fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2009 S2*2009-07-01*2009-12-31*Alto*0.0*0.12**19220126.92*1977*0.0*103670329*false*5.3938***0.83*0.05*5.27*12.6*0.44*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2009 T3*2009-07-01*2009-09-30*Alto*0.0*0.12**17604962.7*1849*0.0*90203304*false*5.1237***0.42*0.03*11.6*12.12*0.44*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2009 S1*2009-01-01*2009-06-30*Alto*0.0*0.52**17687461.59*1839*0.0*81205519*false*4.5911***0.82*0.05*15.44*16.77*0.44*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2010 T3*2010-07-01*2010-09-30*Alto*0.2*0.15**21521341.74*2697*0.0*121716132*false*5.6556***0.42*0.03*7.27*11.94*0.44*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2010 S1*2010-01-01*2010-06-30*Alto*0.38*0.13**21397343.87*2521*0.0*112814210*false*5.2723***0.82*0.05*-6.94*19.39*0.44*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2010 T1*2010-01-01*2010-03-31*Alto*0.0*0.11**19957471.42*2232*0.0*113069462*false*5.6655***0.41*0.02*5.04*10.64*0.43*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2011 S2*2011-07-01*2011-12-31*Alto*0.09*0.5**22242450.75*3171*0.0*124416760*false*5.5937*0.83*0.0*0.83*0.05*6.82*15.91*0.66*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2011 T3*2011-07-01*2011-09-30*Alto*0.13*0.56**21791665.09*3286*0.0*114111891*false*5.2365***0.42*0.03*-14.19*22.6*0.44*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2011 S1*2011-01-01*2011-06-30*Alto*0.26*0.44**21584096.97*3301*0.0*131719918*false*6.1026***0.82*0.05*-0.74*9.25*0.44*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2011 T1*2011-01-01*2011-03-31*Alto*0.23*0.3**21763513.69*3147*0.0*133803185*false*6.1481***0.41*0.02*0.23*10.74*0.43*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2012 T3*2012-07-01*2012-09-30*Muy Alto*0.0*0.06**20945693.64*3115*0.0*129215616*false*6.1691*0.41*0.0*0.41*0.03*4.84*9.16*0.68*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2012 S1*2012-01-01*2012-06-30*Muy Alto*0.0*0.14**21085108.05*3124*0.0*124072332*false*5.8844*0.82*0.0*0.82*0.05*-3.91*11.86*0.67*False
KUTXABANK BOLSA INTERNACIONAL, FI*BBK FONDO INTERNACIONAL F.I.*2012 T1*2012-01-01*2012-03-31*Muy Alto*0.0*0.13**21091057.93*3171*0.0*129151848*false*6.1235*0.41*0.0*0.41*0.02*9.47*8.84*0.66*False
KUTXABANK BOLSA INTERNACIONAL, FI*KUTXABANK BOLSA INTERNACIONAL, FI*2013 S2*2013-07-01*2013-12-31*6 en una escala del 1 al 7*0.0*0.08**24963944.31*8249*0.0*187491934*false*7.5105*0.9*0.0*0.9*0.05*6.43*7.57*0.59*False
KUTXABANK BOLSA INTERNACIONAL, FI*KUTXABANK BOLSA INTERNACIONAL, FI*2013 T3*2013-07-01*2013-09-30*6 en una escala del 1 al 7*0.18*0.09**22225257.88*6535*0.0*156839360*false*7.0568*0.42*0.0*0.42*0.03***0.67*False
